id,District,sub_district,CHPs_zone,Community,cycle,registrant,module,training_date,training_venue,trainer,training_topic,ben_id,hhid,gender,phy_state,_parent_index
95,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-51-01,C2-201-5119-51,Female,Breastfeeding,43
96,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-53-01,C2-201-5119-53,Female,Breastfeeding,43
97,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-54-01,C2-201-5119-54,Female,Breastfeeding,43
98,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-52-01,C2-201-5119-52,Female,Breastfeeding,43
99,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-60-01,C2-201-5119-60,Female,Breastfeeding,43
100,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-28-01,C2-201-5119-28,Female,Breastfeeding,43
101,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-50-01,C2-201-5119-50,Female,Breastfeeding,43
102,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-57-01,C2-201-5119-57,Female,Breastfeeding,43
103,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-58-01,C2-201-5119-58,Female,Breastfeeding,43
104,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-42-01,C2-201-5119-42,Female,Breastfeeding,43
105,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-40-01,C2-201-5119-40,Female,Breastfeeding,43
106,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-04-01,C2-201-5119-04,Female,Breastfeeding,43
107,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-19-01,C2-201-5119-19,Female,Breastfeeding,43
108,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-25-01,C2-201-5119-25,Female,Pregnant,43
109,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-61-01,C2-201-5119-61,Female,Pregnant,43
110,201-Chereponi,305-Wenchiki,4017-Kwanu Nasnsoni CHPS,5119-Kornu Nansoni,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,25/04/2024,Kwame Nansoni,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5119-62-01,C2-201-5119-62,Female,Pregnant,43
111,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-54-02,C2-201-5176-54,Male,N/A,47
112,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-03-02,C2-201-5176-03,Male,N/A,47
113,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-19-02,C2-201-5176-19,Male,N/A,47
114,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-09-02,C2-201-5176-09,Male,N/A,47
115,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-41-02,C2-201-5176-41,Male,N/A,47
116,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-48-02,C2-201-5176-48,Male,N/A,47
117,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-46-02,C2-201-5176-46,Male,N/A,47
118,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-01-02,C2-201-5176-01,Male,N/A,47
119,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-53-02,C2-201-5176-53,Male,N/A,47
120,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-56-02,C2-201-5176-56,Male,N/A,47
121,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-11-02,C2-201-5176-11,Male,N/A,47
122,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-44-02,C2-201-5176-44,Male,N/A,47
123,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-07-02,C2-201-5176-07,Male,N/A,47
124,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-60-02,C2-201-5176-60,Male,N/A,47
125,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-49-02,C2-201-5176-49,Male,N/A,47
126,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-05-02,C2-201-5176-05,Male,N/A,47
127,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-54-01,C2-201-5176-54,Female,Breastfeeding,47
128,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-03-01,C2-201-5176-03,Female,Breastfeeding,47
129,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-19-01,C2-201-5176-19,Female,Breastfeeding,47
130,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-59-01,C2-201-5176-59,Female,Breastfeeding,47
131,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-02-01,C2-201_5176_02,Female,Breastfeeding,47
132,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-09-01,C2-201-5176-09,Female,Breastfeeding,47
133,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-41-01,C2-201-5176-41,Female,Breastfeeding,47
134,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-05-01,C2-201-5176-05,Female,Breastfeeding,47
135,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-48-01,C2-201-5176-48,Female,Breastfeeding,47
136,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-46-01,C2-201-5176-46,Female,Breastfeeding,47
137,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-42-01,C2-201-5176-42,Female,Breastfeeding,47
138,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-23-01,C2-201-5176-23,Female,Breastfeeding,47
139,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-01-01,C2-201-5176-01,Female,Breastfeeding,47
140,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-11-01,C2-201-5176-11,Female,Breastfeeding,47
141,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-44-01,C2-201-5176-44,Female,Breastfeeding,47
142,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-52-04,C2-201-5176-52,Female,Breastfeeding,47
143,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-58-01,C2-201-5176-58,Female,Breastfeeding,47
144,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-49-01,C2-201-5176-49,Female,Breastfeeding,47
145,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-45-01,C2-201-5176-45,Female,Pregnant,47
146,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-19-03,C2-201-5176-19,Female,Pregnant,47
147,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-01-03,C2-201-5176-01,Female,Pregnant,47
148,201-Chereponi,305-Wenchiki,4023-Wenchiki H/C,5176-Nagikone,2,Shaibu Abukari,N1. Agriculture and GFC Introduction,26/04/2024,Nagikone,Shaibu Abubakari,N1. Agriculture and GFC Introduction,C2-201-5176-07-01,C2-201-5176-07,Female,Pregnant,47
149,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-45-02,C2-202-5277-45,Male,N/A,13
150,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-34-02,C2-202-5277-34,Male,N/A,13
151,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-31-02,C2-202-5277-31,Male,N/A,13
152,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-53-02,C2-202-5277-53,Male,N/A,13
153,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-52-02,C2-202-5277-52,Male,N/A,13
154,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-19-02,C2-202-5277-19,Male,N/A,13
155,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-42-02,C2-202-5277-42,Male,N/A,13
156,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-43-02,C2-202-5277-43,Male,N/A,13
157,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-02-02,C2-202-5277-02,Male,N/A,13
158,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-51-02,C2-202-5277-51,Male,N/A,13
159,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-46-02,C2-202-5277-46,Male,N/A,13
160,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-10-02,C2-202-5277-10,Male,N/A,13
161,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-44-02,C2-202-5277-44,Male,N/A,13
162,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-55-02,C2-202-5277-55,Male,N/A,13
163,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-56-02,C2-202-5277-56,Male,N/A,13
164,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-54-02,C2-202-5277-54,Male,N/A,13
165,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-41-02,C2-202-5277-41,Male,N/A,13
166,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-45-01,C2-202-5277-45,Female,Breastfeeding,13
167,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-34-01,C2-202-5277-34,Female,Breastfeeding,13
168,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-53-01,C2-202-5277-53,Female,Breastfeeding,13
169,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-52-01,C2-202-5277-52,Female,Breastfeeding,13
170,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-19-01,C2-202-5277-19,Female,Breastfeeding,13
171,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-42-01,C2-202-5277-42,Female,Breastfeeding,13
172,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-43-01,C2-202-5277-43,Female,Breastfeeding,13
173,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-51-01,C2-202-5277-51,Female,Breastfeeding,13
174,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-46-01,C2-202-5277-46,Female,Breastfeeding,13
175,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-10-01,C2-202-5277-10,Female,Breastfeeding,13
176,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-01-01,C2-202-5277-01,Female,Breastfeeding,13
177,202-East Mamprusi,311-Langbinsi,4038-Langbinsi Health Center,5277-Langbensi B,2,Kasimu Rachia ,N1. Agriculture and GFC Introduction,17/04/2024,Nutrition center ,Kasimu Rachia,N1. Agriculture and GFC Introduction,C2-202-5277-44-01,C2-202-5277-44,Female,Breastfeeding,13
